8;4182;petit suisse aromatisé type gervais aromatisé;gervais aromatisé;petit suisse, flavoured;5;5;54;54;;;;;;;;69;00;00;;;;;;;;;A02QK#F04.A06TV$F10.A077E$F26.A07XE;Quark, Other,Strawberry flavour,Double cream;A02LR;Milk and dairy products;A02QE;Cheese;A02QF;Fresh uncured cheese;401;
8;4183;petit suisse avec fruits type gervais avec fruits;gervais avec fruits;petit suisse, with fruits;5;5;54;54;;;;;;;;48;02;01;;;;;;;;;A02QK#F04.A01GF$F10.A077E$F10.A077A$F10.A077J$F26.A07XE;Quark, Other,Apricots,Double cream,Full fat,With added sugar;A02LR;Milk and dairy products;A02QE;Cheese;A02QF;Fresh uncured cheese;19;
8;3567;petit suisse n.s.;;petit suisse n.s.;5;5;54;54;;;;;;;;00;02;03;;;;;;;;;A02QK#F10.A077E$F10.A077D$F10.A077J$F26.A07XE;Quark, Other,Double cream,Fat free,With added sugar;A02LR;Milk and dairy products;A02QE;Cheese;A02QF;Fresh uncured cheese;6;
8;224;petit suisse nature type gervais nature;gervais nature;petit suisse, normal;5;5;54;54;;;;;;;;99;00;00;;;;;;;;;A02QK#F10.A077E$F26.A07XE;Quark, Other,Double cream;A02LR;Milk and dairy products;A02QE;Cheese;A02QF;Fresh uncured cheese;240;
8;4158;yaourt aromatisé;;yoghurt, flavoured;5;5;53;53;;;02;;;;;03;02;03;05;06;;;;;;;A02NH#F04.A06LR$F10.A077D$F10.A077J$F19.A07PR$F22.A07SH;Yoghurt, cow milk, flavoured, Food industry prepared,Caramel flavour,Fat free,With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;1151;
8;4166;yaourt aromatisé au bifidus type activia saveur;activia saveur;fermeted milk bifidus flavoured like activia;5;5;53;53;;;;;;;;65;03;03;05;;;;;;;;A02NH#F04.A01LP$F08.A046M$F10.A077D$F19.A07PR;Yoghurt, cow milk, flavoured, Pineapples,Artificial sweeteners (e.g., aspartam, saccharine),Fat free,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;227;
8;4160;yaourt aromatisé brassé;yaourt aromatisé bulgare;yoghurt whipped, flavoured;5;5;53;53;;;02;;;;;34;02;02;05;06;;;;;;;A02NH#F04.A06SV$F10.A077G$F10.A077J$F19.A07PR$F22.A07SH$F28.A0CRL;Yoghurt, cow milk, flavoured, Food industry prepared,Raspberry flavour,Semi-skimmed,With added sugar,Plastic,Mixing;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;109;
8;4171;yaourt aromatisé enrichi aux stérols végétaux type danacol aromatisé;danacol aromatisé;yoghurt, plant sterol fortified, flavoured, like d;5;5;53;53;;;;;;;;48;00;03;05;;;;;;;;A02NH#F04.A01GF$F10.A077D$F19.A07PR;Yoghurt, cow milk, flavoured, Apricots,Fat free,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;1;
8;4169;yaourt aromatisé grec type ilios saveur;ilios saveur;yoghurt, greek, flavoured, like ilios;5;5;53;53;;;;;;;;S3;01;01;05;;;;;;;;A02NH#F04.A01GM$F10.A077A$F10.A077K$F19.A07PR;Yoghurt, cow milk, flavoured, Common peaches,Full fat,Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;5;
8;4164;yaourt aromatisé à la crème type fjord aromatisé;fjord aromatisé;yoghurt with cream like fjord, flavoured;5;5;53;53;;;;;;;;04;02;01;02;;;;;;;;A02NE#F04.A019H$F10.A077A$F10.A077J$F19.A07PQ;Yoghurt, Vanilla,Full fat,With added sugar,Paperboard;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;69;
8;4159;yaourt avec fruits;;yoghurt, with fruits;5;5;53;53;;;02;;;;;65;01;03;05;06;;;;;;;A02NH#F04.A01LP$F10.A077D$F10.A077K$F19.A07PR$F22.A07SH;Yoghurt, cow milk, flavoured, Food industry prepared,Pineapples,Fat free,Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;725;
8;4167;yaourt avec fruits au bifidus type activia aux fruits;activia avec fruits;fermeted milk bifidus with fruits like activia;5;5;53;53;;;;;;;;34;10;01;05;;;;;;;;A02NH#F04.A01EP$F08.A046Y$F10.A077A$F19.A07PR;Yoghurt, cow milk, flavoured, Raspberries (red and yellow),Steviol glucoside,Full fat,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;142;
8;4161;yaourt avec fruits brassé type velouté fruix;yaourt avec fruits bulgare, velouté fruix;yoghurt whipped, with fruits, like veloute fruix;5;5;53;53;;;02;;;;;69,34,83;02;00;05;06;;;;;;;A02NH#F04.A01EA$F04.A01EP$F04.A04RK$F10.A077J$F19.A07PR$F22.A07SH$F26.A07XE$F28.A0CRL;Yoghurt, cow milk, flavoured, Food industry prepared,Other,Strawberries,Raspberries (red and yellow),Fruit used as fruit,With added sugar,Plastic,Mixing;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;344;
8;4172;yaourt avec fruits enrichi aux stérols végétaux type danacol aux fruits;danacol avec fruits;yoghurt, plant sterol fortified, with fruits, like;5;5;53;53;;;;;;;;69;02;03;05;;;;;;;;A02NH#F04.A01EA$F10.A077D$F10.A077J$F19.A07PR;Yoghurt, cow milk, flavoured, Strawberries,Fat free,With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;9;
8;4165;yaourt avec fruits à la crème;danone recette crémeuse;yoghurt with cream, with fruits;5;5;53;53;;;;;;;;65;02;00;05;;;;;;;;A02NH#F04.A01LP$F10.A077J$F19.A07PR;Yoghurt, cow milk, flavoured, Pineapples,With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;241;
8;2315;yaourt n.s.;;yoghurt n.s.;5;5;53;53;;;02;;;;;03;01;05;05;06;;;;;;;A02NH#F04.A035A$F10.A077C$F10.A077K$F19.A07PR$F22.A07SH;Yoghurt, cow milk, flavoured, Food industry prepared,Caramel, soft,Low fat (naturally or reduced),Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;1883;
8;216;yaourt nature au bifidus type activia nature;activia nature;fermeted milk bifidus like activia;5;5;53;53;;;;;;;;99;01;02;05;;;;;;;;A02NG#F10.A077G$F10.A077K$F19.A07PR;Yoghurt, cow milk, plain, Semi-skimmed,Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;336;
8;214;yaourt nature brassé type velouté nature;velouté nature (yaourt), yaourt nature bulgare;yoghurt whipped like veloute;5;5;53;53;;;;;;;;99;01;01;05;06;;;;;;;A02NG#F10.A077A$F10.A077K$F19.A07PR$F22.A07SH;Yoghurt, cow milk, plain, Food industry prepared,Full fat,Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;556;
8;4113;yaourt nature enrichi aux stérols végétaux type danacol nature;danacol nature;yoghurt, plant sterol fortified like danacol;5;5;53;53;;;;;;;;99;01;03;05;;;;;;;;A02NF#F09.A0EVQ$F10.A077D$F10.A077K$F19.A07PR;Yoghurt, cow milk, Phytosterols,Fat free,Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;10;
8;218;yaourt nature grec type ilios nature;ilios nature;yoghurt, greek like ilios;5;5;53;53;;;;;;;;99;01;01;05;;;;;;;;A02NG#F10.A077A$F10.A077K$F19.A07PR;Yoghurt, cow milk, plain, Full fat,Without added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;126;
8;2403;yaourt nature à la crème type fjord nature;fjord nature;yoghurt with cream like fjord;5;5;53;53;;;;;;;;99;02;05;05;;;;;;;;A02NG#F10.A077C$F10.A077J$F19.A07PR;Yoghurt, cow milk, plain, Low fat (naturally or reduced),With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;100;
8;4111;yaourt sur lit de fruits;;yoghurt with fruits coulis or jam;5;5;53;53;;;02;;;;;51;02;03;05;06;;;;;;;A02NH#F04.A01MY$F10.A077D$F10.A077J$F19.A07PR$F22.A07SH;Yoghurt, cow milk, flavoured, Food industry prepared,Jam, blueberries,Fat free,With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;33;
8;4168;yaourt sur lit de fruits au bifidus type activia maxi fruits;activia maxi fruits (sur lit de fruits);fermeted milk bifidus with fruits coulis or jam li;5;5;53;53;;;;;;;;52;02;01;05;;;;;;;;A02NF#F04.A01GG$F10.A077A$F10.A077J$F19.A07PR;Yoghurt, cow milk, Cherries and similar-,Full fat,With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;6;
8;4170;yaourt sur lit de fruits grec type ilios sur lit de fruits;ilios sur lit de fruits;yoghurt, greek, with fruits coulis or jam, like il;5;5;53;53;;;;;;;;48;02;01;05;;;;;;;;A02NG#F04.A01GF$F10.A077A$F10.A077J$F19.A07PR;Yoghurt, cow milk, plain, Apricots,Full fat,With added sugar,Plastic;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;8;
8;217;yaourt à boire type yop;yop;yoghurt, drinking like yop;5;5;51;51;512;512;;;;;;48;02;01;00;;;;;;;;A02NQ#F04.A01GF$F10.A077A$F10.A077J;Yoghurt drinks, sweetened and/or flavoured, Apricots,Full fat,With added sugar;A02LR;Milk and dairy products;A02MZ;Fermented milk or cream;A0C69;Fermented milk products;394;
