7;3270;lait aromatisé type candy up;candy up;milk, flavoured;5;5;51;51;511;511;;;;07,17;;01;;;07;;;;;;;;A02MP#F04.A06MF$F18.A07NZ$F19.A07PV$F28.A07HY$F28.A07KP;Flavoured milks, Chocolate flavour,Flexible formed container,Laminated paperboard–plastic-metal,UHT,Chilling;A02LR;Milk and dairy products;A04NN;Milk, whey and cream;A02LT;Milk;105;
7;4153;lait au sirop type lait fraise;;milk with syrup;5;5;51;51;510;510;;;;;;95;;;;06;;;;;;;A02MP#F04.A06PE$F22.A07SH;Flavoured milks, Food industry prepared,Grenadine flavour;A02LR;Milk and dairy products;A04NN;Milk, whey and cream;A02LT;Milk;629;
7;3265;lait à teneur réduite en lactose type matin léger de lactel;lait facile à digérer;milk, lactose reduced like matin leger;5;5;51;51;511;511;;;;07,17;;;04;05;05;;;;;;;;A02LV#F10.A0B8N$F10.A077C$F19.A07PR$F28.A07HY$F28.A07KP;Cow milk, Low / reduced lactose,Low fat (naturally or reduced),Plastic,UHT,Chilling;A02LR;Milk and dairy products;A04NN;Milk, whey and cream;A02LT;Milk;33;
