8217yaourt a boire type yopyopyoghurt, drinking like yop55515151251248020100A02NQ#F04.A01GF$F10.A077A$F10.A077JYoghurt drinks, sweetened and/or flavoured, Apricots,Full fat,With added sugarA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products39484173fromage blanc aromatisefromage blanc, flavoured5554540069,34020306A02QK#F04.A06TV$F04.A06SV$F10.A077D$F10.A077J$F22.A07SHQuark, Food industry prepared,Strawberry flavour,Raspberry flavour,Fat free,With added sugarA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese18884177fromage blanc aromatise fouette type gervita saveurgervita aromatisefromage blanc and whipped cream, flavoured, like g55545469020106A02QK#F04.A06TV$F04.A02MN$F10.A077A$F10.A077J$F22.A07SHQuark, Food industry prepared,Strawberry flavour,Cream sprayable,Full fat,With added sugarA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese884174fromage blanc avec fruitsfromage blanc, with fruits55545402S8000106A02QK#F04.A01GS$F10.A077A$F22.A07SH$F27.A02LVQuark, Food industry prepared,Mirabelles,Full fat,Cow milkA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese1584176fromage blanc avec fruits de campagnefaisselle avec fruitsfromage blanc de campagne, with fruits5554540283010106A02QG#F04.A04RK$F10.A077A$F10.A077K$F22.A07SH$F26.A07XE$F27.A02LVCottage cheese, Food industry prepared,Other,Fruit used as fruit,Full fat,Without added sugar,Cow milkA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese284186fromage blanc avec fruits a boire type petit filou tuboasis p'tit frais (gourde), petit filou tubfromage blanc, drinking, with fruits, like petit f555454340201A02QK#F03.A06JL$F04.A01EP$F10.A077A$F10.A077JQuark, Liquid,Raspberries (red and yellow),Full fat,With added sugarA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese888221fromage blanc n.s.fromage blanc n.s.5554540200014106A02QK#F07.A070D$F10.A077K$F22.A07SH$F27.A02LVQuark, 4 % fat,Food industry prepared,Without added sugar,Cow milkA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese6658222fromage blanc nature de campagnefaisselle naturefromage blanc de campagne555454029900A02QG#F27.A02LVCottage cheese, Cow milkA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese9382405fromage blanc nature fouette type gervita naturegervita naturefromage blanc and whipped cream like gervita55545499000006A02QK#F04.A02MN$F22.A07SHQuark, Food industry prepared,Cream sprayableA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese3985033fromage blanc sur lit de fruit enrichi en proteine type danioprotein-fortified quark with fruits coulis or jam55545451010106A02QK#F04.A01MM$F04.A0EVD$F04.A01EY$F10.A077A$F10.A077K$F22.A07SHQuark, Food industry prepared,Jam of fruit / vegetables,Isolated proteins and other protein products,Blueberries,Full fat,Without added sugarA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese1684179fromage blanc sur lit de fruits fouette type gervita sur lit de fruitsgervita sur lit de fruitsfromage blanc and whipped cream, with fruits couli55545469030306A02QK#F04.A01MN$F08.A046M$F10.A077D$F22.A07SHQuark, Food industry prepared,Jam, strawberries,Artificial sweeteners (e.g., aspartam, saccharine),Fat freeA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese198206lait caillelait ribot, lait baratte, lait battubuttermilk555151512512080506A02NT#F19.A07PR$F22.A07SH$F28.A07HVTraditional sour milk products, Food industry prepared,Plastic,PasteurisationA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products383284lait enrichi aux sterols vegetaux type danacol a boiredanacol a boiremilk, plant sterol fortified like danacol55515151251299030305A02LV#F08.A046M$F09.A0EVQ$F10.A077D$F19.A07PRCow milk, Artificial sweeteners (e.g., aspartam, saccharine),Phytosterols,Fat free,PlasticA02LRMilk and dairy productsA04NNMilk, whey and creamA02LTMilk1
83280lait fermente et yaourt a boire n.s.milk, fermented, yoghurt drink n.s.55515151251299010507A02NQ#F10.A077C$F10.A077K$F18.A07NZ$F19.A07PVYoghurt drinks, sweetened and/or flavoured, Low fat (naturally or reduced),Without added sugar,Flexible formed container,Laminated paperboard-plastic-metalA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products1482401lait fermente a boire type actimelactimelmilk fermented, drinking like actimel55515151251299030305A02NS#F08.A046M$F10.A077D$F19.A07PRAcidophilus milk, Artificial sweeteners (e.g., aspartam, saccharine),Fat free,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products11584182petit suisse aromatise type gervais aromatisegervais aromatisepetit suisse, flavoured555454690000A02QK#F04.A06TV$F10.A077E$F26.A07XEQuark, Other,Strawberry flavour,Double creamA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese40184183petit suisse avec fruits type gervais avec fruitsgervais avec fruitspetit suisse, with fruits555454480201A02QK#F04.A01GF$F10.A077E$F10.A077A$F10.A077J$F26.A07XEQuark, Other,Apricots,Double cream,Full fat,With added sugarA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese1983567petit suisse n.s.petit suisse n.s.555454000203A02QK#F10.A077E$F10.A077D$F10.A077J$F26.A07XEQuark, Other,Double cream,Fat free,With added sugarA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese68224petit suisse nature type gervais naturegervais naturepetit suisse, normal555454990000A02QK#F10.A077E$F26.A07XEQuark, Other,Double creamA02LRMilk and dairy productsA02QECheeseA02QFFresh uncured cheese24084158yaourt aromatiseyoghurt, flavoured555353020302030506A02NH#F04.A06LR$F10.A077D$F10.A077J$F19.A07PR$F22.A07SHYoghurt, cow milk, flavoured, Food industry prepared,Caramel flavour,Fat free,With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products115184166yaourt aromatise au bifidus type activia saveuractivia saveurfermeted milk bifidus flavoured like activia55535365030305A02NH#F04.A01LP$F08.A046M$F10.A077D$F19.A07PRYoghurt, cow milk, flavoured, Pineapples,Artificial sweeteners (e.g., aspartam, saccharine),Fat free,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products22784160yaourt aromatise brasseyaourt aromatise bulgareyoghurt whipped, flavoured555353023402020506A02NH#F04.A06SV$F10.A077G$F10.A077J$F19.A07PR$F22.A07SH$F28.A0CRLYoghurt, cow milk, flavoured, Food industry prepared,Raspberry flavour,Semi-skimmed,With added sugar,Plastic,MixingA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products10984171yaourt aromatise enrichi aux sterols vegetaux type danacol aromatisedanacol aromatiseyoghurt, plant sterol fortified, flavoured, like d55535348000305A02NH#F04.A01GF$F10.A077D$F19.A07PRYoghurt, cow milk, flavoured, Apricots,Fat free,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products1
84169yaourt aromatise grec type ilios saveurilios saveuryoghurt, greek, flavoured, like ilios555353S3010105A02NH#F04.A01GM$F10.A077A$F10.A077K$F19.A07PRYoghurt, cow milk, flavoured, Common peaches,Full fat,Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products584164yaourt aromatise a la creme type fjord aromatisefjord aromatiseyoghurt with cream like fjord, flavoured55535304020102A02NE#F04.A019H$F10.A077A$F10.A077J$F19.A07PQYoghurt, Vanilla,Full fat,With added sugar,PaperboardA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products6984159yaourt avec fruitsyoghurt, with fruits555353026501030506A02NH#F04.A01LP$F10.A077D$F10.A077K$F19.A07PR$F22.A07SHYoghurt, cow milk, flavoured, Food industry prepared,Pineapples,Fat free,Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products72584167yaourt avec fruits au bifidus type activia aux fruitsactivia avec fruitsfermeted milk bifidus with fruits like activia55535334100105A02NH#F04.A01EP$F08.A046Y$F10.A077A$F19.A07PRYoghurt, cow milk, flavoured, Raspberries (red and yellow),Steviol glucoside,Full fat,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products14284161yaourt avec fruits brasse type veloute fruixyaourt avec fruits bulgare, veloute fruixyoghurt whipped, with fruits, like veloute fruix5553530269,34,8302000506A02NH#F04.A01EA$F04.A01EP$F04.A04RK$F10.A077J$F19.A07PR$F22.A07SH$F26.A07XE$F28.A0CRLYoghurt, cow milk, flavoured, Food industry prepared,Other,Strawberries,Raspberries (red and yellow),Fruit used as fruit,With added sugar,Plastic,MixingA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products34484172yaourt avec fruits enrichi aux sterols vegetaux type danacol aux fruitsdanacol avec fruitsyoghurt, plant sterol fortified, with fruits, like55535369020305A02NH#F04.A01EA$F10.A077D$F10.A077J$F19.A07PRYoghurt, cow milk, flavoured, Strawberries,Fat free,With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products984165yaourt avec fruits a la cremedanone recette cremeuseyoghurt with cream, with fruits55535365020005A02NH#F04.A01LP$F10.A077J$F19.A07PRYoghurt, cow milk, flavoured, Pineapples,With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products24182315yaourt n.s.yoghurt n.s.555353020301050506A02NH#F04.A035A$F10.A077C$F10.A077K$F19.A07PR$F22.A07SHYoghurt, cow milk, flavoured, Food industry prepared,Caramel, soft,Low fat (naturally or reduced),Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products18838216yaourt nature au bifidus type activia natureactivia naturefermeted milk bifidus like activia55535399010205A02NG#F10.A077G$F10.A077K$F19.A07PRYoghurt, cow milk, plain, Semi-skimmed,Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products3368214yaourt nature brasse type veloute natureveloute nature (yaourt), yaourt nature bulgareyoghurt whipped like veloute5553539901010506A02NG#F10.A077A$F10.A077K$F19.A07PR$F22.A07SHYoghurt, cow milk, plain, Food industry prepared,Full fat,Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products55684113yaourt nature enrichi aux sterols vegetaux type danacol naturedanacol natureyoghurt, plant sterol fortified like danacol55535399010305A02NF#F09.A0EVQ$F10.A077D$F10.A077K$F19.A07PRYoghurt, cow milk, Phytosterols,Fat free,Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products108218yaourt nature grec type ilios natureilios natureyoghurt, greek like ilios55535399010105A02NG#F10.A077A$F10.A077K$F19.A07PRYoghurt, cow milk, plain, Full fat,Without added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products12682403yaourt nature a la creme type fjord naturefjord natureyoghurt with cream like fjord55535399020505A02NG#F10.A077C$F10.A077J$F19.A07PRYoghurt, cow milk, plain, Low fat (naturally or reduced),With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products10084111yaourt sur lit de fruitsyoghurt with fruits coulis or jam555353025102030506A02NH#F04.A01MY$F10.A077D$F10.A077J$F19.A07PR$F22.A07SHYoghurt, cow milk, flavoured, Food industry prepared,Jam, blueberries,Fat free,With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products3384168yaourt sur lit de fruits au bifidus type activia maxi fruitsactivia maxi fruits (sur lit de fruits)fermeted milk bifidus with fruits coulis or jam li55535352020105A02NF#F04.A01GG$F10.A077A$F10.A077J$F19.A07PRYoghurt, cow milk, Cherries and similar-,Full fat,With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products684170yaourt sur lit de fruits grec type ilios sur lit de fruitsilios sur lit de fruitsyoghurt, greek, with fruits coulis or jam, like il55535348020105A02NG#F04.A01GF$F10.A077A$F10.A077J$F19.A07PRYoghurt, cow milk, plain, Apricots,Full fat,With added sugar,PlasticA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products88217yaourt a boire type yopyopyoghurt, drinking like yop55515151251248020100A02NQ#F04.A01GF$F10.A077A$F10.A077JYoghurt drinks, sweetened and/or flavoured, Apricots,Full fat,With added sugarA02LRMilk and dairy productsA02MZFermented milk or creamA0C69Fermented milk products394
